state,district,month,C,B_adult,B,D_child,D_adult,D,E0,E5,E18,E,A,e,d,b,c,d_e,d_d,d_b,d_c,d_b_lag1,d_c_lag1,d_b_lag2,d_c_lag2,d_b_lag3,d_c_lag3,month_num,d_b_next,d_b_pred,ASI_future,MBU,RP,MBU_next,RP_next,ASI_current,AERS_current,AERS_future
Madhya Pradesh,Ujjain,2025-09,7047,6162,13209,995.0,7016.0,8011.0,3626.0,695.0,6.0,4327.0,26625.0,0.16251643192488263,0.30088262910798125,0.496112676056338,0.26467605633802815,0.16251643192488263,0.030197183098591596,-0.503887323943662,-0.2676056338028169,0.0,-0.05387961439859967,0.0,-0.01012936131643849,0.0,-0.004466704985339409,9,-0.19335211267605634,-0.12442832074301845,-0.15727703283599076,0.33209194901281136,0.4664991732500199,0.37367515970992965,0.38295370349307095,-0.5226103286384977,-0.4173519688535649,-0.11900034256263668
Madhya Pradesh,Ujjain,2025-10,4974,3087,8061,597.0,4653.0,5250.0,2110.0,274.0,14.0,2398.0,26625.0,0.09006572769953052,0.19718309859154928,0.3027605633802817,0.1868169014084507,-0.07245070422535212,-0.10369953051643196,-0.19335211267605634,-0.07785915492957746,-0.503887323943662,-0.2676056338028169,0.0,-0.05387961439859967,0.0,-0.01012936131643849,10,0.33438497652582155,0.16629156939167739,0.1489365209181381,0.37367515970992965,0.38295370349307095,0.4068567765720997,0.36553821430942246,-0.25685446009389673,-0.19434349814946555,0.11503782271649092
Madhya Pradesh,Ujjain,2025-11,10763,6201,16964,1115.0,8375.0,9490.0,4115.0,490.0,70.0,4675.0,26625.0,0.1755868544600939,0.3564319248826291,0.6371455399061032,0.40424413145539906,0.08552112676056338,0.1592488262910798,0.33438497652582155,0.21742723004694836,-0.19335211267605634,-0.07785915492957746,-0.503887323943662,-0.2676056338028169,0.0,-0.05387961439859967,11,0.15507981220657285,0.16860451380387156,0.20888209163164312,0.4068567765720997,0.36553821430942246,0.4068567765720997,0.36553821430942246,0.44993427230046945,0.3475269781508054,0.16133948126113626
Madhya Pradesh,Umaria,2025-06,3117,1755,4872,517.0,1964.0,2481.0,0.0,0.0,0.0,0.0,5363.0,0.0,0.4626142084654111,0.9084467648704083,0.5812045496923364,0.0,0.4626142084654111,0.047548014171172825,0.08428118590341227,-0.1391012493007645,-0.042140592951706135,0.0,0.23339946872320105,0.0,0.0,6,-0.12399776244639193,0.021353261681141194,0.04698200032602524,0.42390829954845505,0.3602212783524803,0.26278378627307075,0.4197760277492662,0.18427186276337867,0.14449301796766723,0.03206802540492916
Madhya Pradesh,Umaria,2025-07,2441,1766,4207,1092.0,3990.0,5082.0,0.0,0.0,0.0,0.0,5363.0,0.0,0.9476039530113742,0.7844490024240164,0.4551556964385605,0.0,0.4849897445459631,-0.12399776244639193,-0.12604885325377585,0.047548014171172825,0.08428118590341227,-0.1391012493007645,-0.042140592951706135,0.0,0.23339946872320105,7,0.09211262353160543,-0.22640470359739054,-0.23156938369979,0.26278378627307075,0.4197760277492662,0.27701474798446646,0.5064874034690608,-0.034262539623345106,-0.023386232673243388,-0.18143511033955284
Madhya Pradesh,Umaria,2025-09,2320,2381,4701,380.0,3294.0,3674.0,1452.0,417.0,5.0,1874.0,5363.0,0.3494312884579526,0.6850643296662315,0.8765616259556218,0.4325936975573373,0.3494312884579526,-0.2625396233451427,0.09211262353160543,-0.022561998881223233,-0.12399776244639193,-0.12604885325377585,0.047548014171172825,0.08428118590341227,-0.1391012493007645,-0.042140592951706135,9,-0.44098452358754425,-0.06585232514466237,-0.0631158362279693,0.27701474798446646,0.5064874034690608,0.255691855356234,0.519262506504785,0.1081950400895021,0.08477104668672554,-0.04891189258737054
Madhya Pradesh,Umaria,2025-10,1123,1213,2336,212.0,1844.0,2056.0,803.0,157.0,0.0,960.0,5363.0,0.17900428864441545,0.38336751818012305,0.43557710236807756,0.20939772515383182,-0.17042699981353718,-0.3016968114861085,-0.44098452358754425,-0.22319597240350547,0.09211262353160543,-0.022561998881223233,-0.12399776244639193,-0.12604885325377585,0.047548014171172825,0.08428118590341227,10,0.16315031963520654,0.1112277779696009,0.06279231924071699,0.255691855356234,0.519262506504785,0.25650892001707654,0.5440511996512016,-0.6148144695133321,-0.4764531548846252,0.050269026605597115
Madhya Pradesh,Umaria,2025-11,1330,1587,2917,236.0,2032.0,2268.0,1003.0,161.0,8.0,1172.0,4872.0,0.24055829228243022,0.46551724137931033,0.5987274220032841,0.27298850574712646,0.061554003638014776,0.08214972319918729,0.16315031963520654,0.06359078059329465,-0.44098452358754425,-0.22319597240350547,0.09211262353160543,-0.022561998881223233,-0.12399776244639193,-0.12604885325377585,11,0.4012725779967159,0.2176096866406861,0.23180453281813487,0.25650892001707654,0.5440511996512016,0.25650892001707654,0.5440511996512016,0.21497394649283072,0.1720995683298626,0.18557346453253534
Madhya Pradesh,Vidisha,2025-06,11346,6378,17724,851.0,2862.0,3713.0,0.0,0.0,0.0,0.0,17724.0,0.0,0.20948995712028887,1.0,0.6401489505754908,-0.01784997994384276,-0.027707529174670342,0.0,0.0458181576887412,0.0,-0.0016380251482247532,0.0,0.1299922203752084,0.0,0.0,6,0.0,-0.07408929714578615,-0.0687146613412548,0.5292713821520746,0.35985068957381966,0.4088951319161792,0.44737216409280417,6.51621425570249e-05,5.793709918840004e-05,-0.05883811726284927
Madhya Pradesh,Vidisha,2025-07,13882,11238,25120,2087.0,6743.0,8830.0,1227.0,626.0,58.0,1911.0,25120.0,0.07607484076433121,0.3515127388535032,1.0,0.5526273885350318,0.07607484076433121,0.14202278173321434,0.0,-0.08752156204045902,0.0,0.0458181576887412,0.0,-0.0016380251482247532,0.0,0.1299922203752084,7,-0.5251194267515924,-0.31952542351984453,-0.32565872428301784,0.4088951319161792,0.44737216409280417,0.32921253341463064,0.5311414752054776,0.03264401511427163,0.027952002552773757,-0.28018178887900497
Madhya Pradesh,Vidisha,2025-09,5593,6336,11929,1002.0,4058.0,5060.0,2295.0,709.0,17.0,3021.0,25120.0,0.12026273885350318,0.2014331210191083,0.47488057324840766,0.22265127388535033,0.044187898089171965,-0.1500796178343949,-0.5251194267515924,-0.32997611464968146,0.0,-0.08752156204045902,0.0,0.0458181576887412,0.0,-0.0016380251482247532,9,-0.25696656050955413,-0.11345837069016754,-0.1652793158772886,0.32921253341463064,0.5311414752054776,0.30121084060170145,0.5186311603918983,-0.6340863853503186,-0.5455387634475812,-0.13550292505168954
Madhya Pradesh,Vidisha,2025-10,2635,2839,5474,417.0,2857.0,3274.0,773.0,174.0,15.0,962.0,25120.0,0.03829617834394904,0.1303343949044586,0.2179140127388535,0.10489649681528662,-0.08196656050955414,-0.07109872611464968,-0.25696656050955413,-0.11775477707006371,-0.5251194267515924,-0.32997611464968146,0.0,-0.08752156204045902,0.0,0.0458181576887412,10,0.19323248407643315,0.16629156939167739,0.14352690713234717,0.30121084060170145,0.5186311603918983,0.3100329216858225,0.5147160215272598,-0.324671576433121,-0.26617939488867637,0.11837366498004553
Madhya Pradesh,Vidisha,2025-11,5012,5316,10328,776.0,5062.0,5838.0,1317.0,267.0,12.0,1596.0,25120.0,0.06353503184713376,0.2324044585987261,0.41114649681528664,0.19952229299363058,0.025238853503184715,0.1020700636942675,0.19323248407643315,0.09462579617834396,-0.25696656050955413,-0.11775477707006371,-0.5251194267515924,-0.32997611464968146,0.0,-0.08752156204045902,11,0.14649681528662423,0.2191497930813061,0.23713912044902688,0.3100329216858225,0.5147160215272598,0.3100329216858225,0.5147160215272598,0.2487161624203822,0.20512839211622355,0.19558023898481477
Madhya Pradesh,West Nimar,2025-06,386,778,1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.0,0.0,0.0,0.9683860232945092,0.3211314475873544,0.0,0.0,-0.03161397670549082,0.024126455906821942,0.0,-0.0783325420728429,0.0,0.12191287621912877,0.0,0.0,6,0.03161397670549082,-0.05231716237451336,-0.04871259272739309,0.3316147778342242,0.668384189520794,0.2533408274261685,0.7466581725748316,-0.025582362728785335,-0.02558233631128684,-0.04871254401484908
Madhya Pradesh,West Nimar,2025-07,436,1285,1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.0,0.0,0.0,1.0,0.2533410807669959,0.0,0.0,0.03161397670549082,-0.0677903668203585,-0.03161397670549082,0.024126455906821942,0.0,-0.0783325420728429,0.0,0.12191287621912877,7,-0.3637420104590354,-0.29709922537876127,-0.307227322914161,0.2533408274261685,0.7466581725748316,0.13436518189320246,0.8018252237979815,0.014666385000401197,0.014666370334030863,-0.28762327207842475
Madhya Pradesh,West Nimar,2025-09,217,878,1095,69.0,451.0,520.0,228.0,54.0,4.0,286.0,1721.0,0.1661824520627542,0.30214991284137127,0.6362579895409646,0.12608948285880303,0.1661824520627542,0.30214991284137127,-0.3637420104590354,-0.12725159790819288,0.03161397670549082,-0.0677903668203585,-0.03161397670549082,0.024126455906821942,0.0,-0.0783325420728429,9,-0.37303893085415457,-0.06258586131896146,-0.066659677777083,0.13436518189320246,0.8018252237979815,0.11584527380863355,0.8079439503939545,-0.2784718187100523,-0.2607026449317257,-0.061579492019285996
Madhya Pradesh,West Nimar,2025-10,87,366,453,30.0,268.0,298.0,117.0,29.0,1.0,147.0,1721.0,0.08541545613015689,0.17315514235909354,0.26321905868681,0.0505520046484602,-0.08076699593259731,-0.12899477048227773,-0.37303893085415457,-0.07553747821034283,-0.3637420104590354,-0.12725159790819288,0.03161397670549082,-0.0677903668203585,-0.03161397670549082,0.024126455906821942,10,0.19930273097036605,0.22799516920735377,0.20995271134972474,0.11584527380863355,0.8079439503939545,0.1246104248796408,0.7989932474027905,-0.4443637420104591,-0.41049843649560097,0.19391309520825906
Madhya Pradesh,West Nimar,2025-11,160,636,796,35.0,453.0,488.0,139.0,28.0,0.0,167.0,1721.0,0.09703660662405578,0.28355607205113303,0.46252178965717605,0.09296920395119117,0.01162115049389889,0.11040092969203949,0.19930273097036605,0.04241719930273097,-0.37303893085415457,-0.07553747821034283,-0.3637420104590354,-0.12725159790819288,0.03161397670549082,-0.0677903668203585,11,0.2661243463102847,0.22276916516700387,0.2326667925562501,0.1246104248796408,0.7989932474027905,0.1246104248796408,0.7989932474027905,0.24041255084253338,0.22204591482095057,0.21489190402312727
Maharashtra,Ahmadnagar,2025-06,11466,23279,34745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34745.0,0.0,0.0,1.0,0.3300043171679378,0.0,0.0,0.0,-0.006500439967765725,0.05248039247329184,0.01684558920490281,-0.05248039247329184,0.050414743569053955,0.0,0.0,6,0.0,-0.002078852823752843,-0.0030500393374798926,0.3300039871639507,0.6699950128370493,0.36163210320534206,0.6383668967956581,-0.0016251099919414314,-0.0016251083668330645,-0.0030500362874436057
Maharashtra,Ahmadnagar,2025-07,15684,27686,43370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43370.0,0.0,0.0,1.0,0.3616324648374452,0.0,0.0,0.0,0.03162814766950739,0.0,-0.006500439967765725,0.05248039247329184,0.01684558920490281,-0.05248039247329184,0.050414743569053955,7,0.0,-0.29968442855465083,-0.29495908217454253,0.36163210320534206,0.6383668967956581,0.6654755565195104,0.20401619837243848,0.007907036917376847,0.007907029010347838,-0.25646448998126153
Maharashtra,Ahmadnagar,2025-09,51052,13085,64137,1616.0,10962.0,12578.0,2167.0,1260.0,33.0,3460.0,64137.0,0.05394701966103809,0.196111448929635,1.0,0.7959835976113632,0.05394701966103809,0.196111448929635,0.0,0.43435113277391796,0.0,0.03162814766950739,0.0,-0.006500439967765725,0.05248039247329184,0.01684558920490281,9,-0.5253597767279418,-0.4738077070146275,-0.4013025594510293,0.6654755565195104,0.20401619837243848,0.1964765638197999,0.57903432305616,0.17110240034114776,0.14877212633884937,-0.31121450378546034
Maharashtra,Ahmadnagar,2025-10,12815,17627,30442,1110.0,33672.0,34782.0,1334.0,331.0,22.0,1687.0,64137.0,0.026303069990800943,0.5423078722110483,0.47464022327205824,0.19980666386017432,-0.027643949670237148,0.34619642328141326,-0.5253597767279418,-0.5961769337511889,0.0,0.43435113277391796,0.0,0.03162814766950739,0.0,-0.006500439967765725,10,0.3026178336997365,0.27080877814255283,0.19042567671824814,0.1964765638197999,0.57903432305616,0.1315435712424887,0.5793055875524569,-0.5947658917629448,-0.46124742420465253,0.13536393210812495
Maharashtra,Ahmadnagar,2025-11,20972,28879,49851,2207.0,107372.0,109579.0,1706.0,383.0,58.0,2147.0,64137.0,0.0334752171133667,1.70851458596442,0.7772580569717947,0.3269875422922806,0.007172147122565756,1.1662067137533718,0.3026178336997365,0.1271808784321063,-0.5253597767279418,-0.5961769337511889,0.0,0.43435113277391796,0.0,0.03162814766950739,11,-0.017571760450286078,0.07967842560197466,0.1318215594401567,0.1315435712424887,0.5793055875524569,0.1315435712424887,0.5793055875524569,0.6277577685267475,0.4462410816842306,0.0937052446390733
Maharashtra,Ahmed Nagar,2025-06,61,293,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,1.0,0.17231638418079095,0.0,0.0,0.0,0.013586225450632233,0.15135135135135136,0.09386529386529385,-0.15135135135135136,-0.016216216216216217,0.0,0.0,6,0.0,-0.01260630636295931,-0.010576480844142247,0.1723162118645791,0.8276827881364209,0.1311153287672544,0.8688836712337457,0.0033965563626580583,0.0033965529661050924,-0.01057647026767198
Maharashtra,Ahmed Nagar,2025-07,67,444,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,1.0,0.13111545988258316,0.0,0.0,0.0,-0.04120092429820779,0.0,0.013586225450632233,0.15135135135135136,0.09386529386529385,-0.15135135135135136,-0.016216216216216217,7,0.0,-0.23861791094976997,-0.24477346076331002,0.1311153287672544,0.8688836712337457,0.5509474201433853,0.32116756204411684,-0.010300231074551948,-0.010300220774331174,-0.21347060237356735
Maharashtra,Ahmed Nagar,2025-09,930,440,1370,29.0,289.0,318.0,56.0,26.0,0.0,82.0,1370.0,0.059854014598540145,0.2321167883211679,1.0,0.6788321167883211,0.059854014598540145,0.2321167883211679,0.0,0.5477166569057379,0.0,-0.04120092429820779,0.0,0.013586225450632233,0.15135135135135136,0.09386529386529385,9,-0.4591240875912409,-0.4165053351841319,-0.32582004292901806,0.5509474201433853,0.32116756204411684,0.0823601027453345,0.8191617783378727,0.20992186495636148,0.1830760035171844,-0.2937338979959797
Maharashtra,Ahmed Nagar,2025-10,134,607,741,15.0,871.0,886.0,43.0,8.0,0.0,51.0,1370.0,0.03722627737226277,0.6467153284671533,0.5408759124087591,0.09781021897810219,-0.022627737226277374,0.4145985401459854,-0.4591240875912409,-0.581021897810219,0.0,0.5477166569057379,0.0,-0.04120092429820779,0.0,0.013586225450632233,10,0.327007299270073,0.2647448820955013,0.18874750330701004,0.0823601027453345,0.8191617783378727,0.04021811972305748,0.8511344272042345,-0.5063868613138686,-0.4565188357675,0.16824056779887087
Maharashtra,Ahmed Nagar,2025-11,177,1012,1189,32.0,3180.0,3212.0,53.0,16.0,0.0,69.0,1370.0,0.050364963503649635,2.3445255474452553,0.8678832116788321,0.1291970802919708,0.013138686131386863,1.697810218978102,0.327007299270073,0.031386861313868614,-0.4591240875912409,-0.581021897810219,0.0,0.5477166569057379,0.0,-0.04120092429820779,11,-0.033576642335766405,0.08903337283252871,0.14207622449786103,0.04021811972305748,0.8511344272042345,0.04021811972305748,0.8511344272042345,0.7625912408759123,0.6797376448191884,0.12664000456398214
Maharashtra,Akola,2025-06,5342,13278,18620,123.0,792.0,915.0,0.0,0.0,0.0,0.0,25629.0,0.0,0.03570174411799134,0.7265207382262281,0.2084357563697374,0.0,0.03570174411799134,-0.023098833352842463,0.01931405829333957,0.07491513519840798,0.033126536345546076,-0.3252955636193374,-0.07027195754809007,0.0,0.0,6,0.20219282843653674,0.007826602016550393,0.011718289446688497,0.2734575373205414,0.7131032075122392,0.30917536661392025,0.6908235566289835,-0.009344882750009735,-0.009219294486224609,0.01171827682893718
Maharashtra,Akola,2025-07,7359,16443,23802,0.0,0.0,0.0,390.0,205.0,42.0,637.0,25629.0,0.02485465683405517,0.0,0.9287135666627648,0.2871356666276484,0.02485465683405517,-0.03570174411799134,0.20219282843653674,0.07869991025791098,-0.023098833352842463,0.01931405829333957,0.07491513519840798,0.033126536345546076,-0.3252955636193374,-0.07027195754809007,7,-0.13601779234460964,-0.2856435269401675,-0.27393095365259296,0.30917536661392025,0.6908235566289835,0.4875637080742773,0.41139936287880136,0.21915603418003046,0.2191557982022155,-0.24625381132464044
Maharashtra,Akola,2025-09,11958,8358,20316,556.0,3654.0,4210.0,1261.0,241.0,0.0,1502.0,25629.0,0.0586054859729213,0.16426704124234265,0.7926957743181552,0.46658082640758514,0.03375082913886612,0.16426704124234265,-0.13601779234460964,0.17944515977993675,0.20219282843653674,0.07869991025791098,-0.023098833352842463,0.01931405829333957,0.07491513519840798,0.033126536345546076,9,-0.11968510294600154,-0.18582010088817308,-0.15307672850611348,0.4875637080742773,0.41139936287880136,0.14108328267436454,0.7928697876342665,-0.041652034804323265,-0.03744364111913896,-0.14296648058108544
Maharashtra,Akola,2025-10,3318,12701,16019,363.0,7136.0,7499.0,688.0,72.0,4.0,764.0,23802.0,0.03209814301319217,0.31505755818838754,0.6730106713721536,0.13940005041593143,-0.026507342959729126,0.1507905169460449,-0.11968510294600154,-0.32718077599165374,-0.13601779234460964,0.17944515977993675,0.20219282843653674,0.07869991025791098,-0.023098833352842463,0.01931405829333957,10,0.32698932862784635,0.1503172284205268,0.10466024024161132,0.14108328267436454,0.7928697876342665,0.0902979546737448,0.8108069466775196,-0.17040950344733602,-0.15915447895440873,0.0943098554583168
Maharashtra,Akola,2025-11,5024,21531,26555,651.0,28432.0,29083.0,928.0,122.0,2.0,1052.0,26555.0,0.03961589154584824,1.095198644323103,1.0,0.1891922425155338,0.00751774853265607,0.7801410861347154,0.32698932862784635,0.04979219209960237,-0.11968510294600154,-0.32718077599165374,-0.13601779234460964,0.17944515977993675,0.20219282843653674,0.07869991025791098,11,-0.3357183204669554,0.08426389993645447,0.11397861829470352,0.0902979546737448,0.8108069466775196,0.0902979546737448,0.8108069466775196,0.5363520853195898,0.4833094929314539,0.10270669159460223
Maharashtra,Amravati,2025-06,10925,28240,39165,336.0,1670.0,2006.0,280.0,77.0,11.0,368.0,40313.0,0.00912856894798204,0.04976062312405428,0.9715228338253169,0.27100439064321685,0.00912856894798204,0.040780889539354555,0.1195644085034604,0.055292337459380364,0.09433681442710795,0.02951901371765933,-0.24237838910525145,-0.04856994021779576,0.0,0.0,6,0.0284771661746831,-0.005051354061656588,0.004711567381975667,0.26535642327576475,0.7210512174712695,0.28671704352821686,0.700865016305399,0.14586485749013964,0.143882209944751,0.004653059420136406
Maharashtra,Amravati,2025-07,13925,32626,46551,312.0,1704.0,2016.0,523.0,148.0,13.0,684.0,46551.0,0.014693561899851776,0.04330734033640523,1.0,0.29913428282958476,0.005564992951869735,-0.006453282787649048,0.0284771661746831,0.02812989218636791,0.1195644085034604,0.055292337459380364,0.09433681442710795,0.02951901371765933,-0.24237838910525145,-0.04856994021779576,7,-0.17166118880367764,-0.257343961115967,-0.2531080310212704,0.28671704352821686,0.700865016305399,0.53032382625975,0.3750254808658932,0.03528756676233025,0.034849367869658344,-0.22915118051304298
Maharashtra,Amravati,2025-09,24099,14461,38560,963.0,5919.0,6882.0,1841.0,431.0,19.0,2291.0,46551.0,0.04921483963824622,0.1478378552555262,0.8283388111963224,0.5176902751820583,0.034521277738394446,0.10453051491912096,-0.17166118880367764,0.21855599235247358,0.0284771661746831,0.02812989218636791,0.1195644085034604,0.055292337459380364,0.09433681442710795,0.02951901371765933,9,-0.24169190780004735,-0.36919720519506116,-0.332264196561249,0.53032382625975,0.3750254808658932,0.1511451281910185,0.775530553966721,-0.08225924255118039,-0.0744733482483914,-0.30790115100498866
Maharashtra,Amravati,2025-10,6130,21179,27309,682.0,12566.0,13248.0,929.0,127.0,18.0,1074.0,46551.0,0.023071470000644453,0.2845910936392344,0.586646903396275,0.13168352989194645,-0.02614336963760177,0.1367532383837082,-0.24169190780004735,-0.3860067452901119,-0.17166118880367764,0.21855599235247358,0.0284771661746831,0.02812989218636791,0.1195644085034604,0.055292337459380364,10,0.413353096603725,0.24565514121245577,0.19082785073345682,0.1511451281910185,0.775530553966721,0.12229305842414463,0.7736857717226826,-0.3105411269360487,-0.2877709106414961,0.170977714459596
Maharashtra,Amravati,2025-11,10713,36624,47337,1200.0,39064.0,40264.0,1080.0,136.0,44.0,1260.0,47337.0,0.026617656378731223,0.8505819971692333,1.0,0.22631345459154573,0.00354618637808677,0.5659909035299989,0.413353096603725,0.09462992469959927,-0.24169190780004735,-0.3860067452901119,-0.17166118880367764,0.21855599235247358,0.0284771661746831,0.02812989218636791,11,-0.2783446352747322,0.08048781599682935,0.11071299617724359,0.12229305842414463,0.7736857717226826,0.12229305842414463,0.7736857717226826,0.5793948502556462,0.51912552012515,0.09919650079693687
Maharashtra,Aurangabad,2025-06,11070,23374,34444,808.0,4542.0,5350.0,0.0,0.0,0.0,0.0,34444.0,0.0,0.15532458483335268,1.0,0.32139124375798395,0.0,0.07712432755630119,0.08983755646632963,0.055917225748590316,0.12349298471295655,0.020552248182606897,-0.21333054117928618,-0.10823585724115234,0.0,0.0,6,0.0,-0.001921161913869011,0.008606479225133508,0.2781823998161889,0.6786080776339384,0.3799454307228355,0.6200535692781646,0.12309794479255251,0.11777894137119573,0.00860647061866289
Maharashtra,Aurangabad,2025-07,18370,29979,48349,0.0,0.0,0.0,2262.0,1549.0,24.0,3835.0,48349.0,0.07931911725164946,0.0,1.0,0.37994581066826616,0.07931911725164946,-0.15532458483335268,0.0,0.05855456691028221,0.08983755646632963,0.055917225748590316,0.12349298471295655,0.020552248182606897,-0.21333054117928618,-0.10823585724115234,7,-0.24242486918033468,-0.2586354288219866,-0.2511985944692848,0.3799454307228355,0.6200535692781646,0.41485872309102134,0.4720699239896048,-0.004362725167855252,-0.004362720805134447,-0.2227952295411976
Maharashtra,Aurangabad,2025-09,19337,17291,36628,1292.0,8691.0,9983.0,3457.0,1519.0,2.0,4978.0,48349.0,0.10295973029431839,0.20647790026681007,0.7575751308196653,0.399946224327287,0.02364061304266893,0.20647790026681007,-0.24242486918033468,0.020000413659020833,0.0,0.05855456691028221,0.08983755646632963,0.055917225748590316,0.12349298471295655,0.020552248182606897,9,-0.24813336366832817,-0.1631327089437068,-0.15341212488138256,0.41485872309102134,0.4720699239896048,0.1099938048809706,0.7654972591032853,-0.17989513743820973,-0.15955415086445465,-0.13431094444048716
Maharashtra,Aurangabad,2025-10,5776,18855,24631,746.0,27135.0,27881.0,1663.0,477.0,4.0,2144.0,48349.0,0.044344247037167266,0.5766613580425655,0.5094417671513372,0.11946472522699539,-0.05861548325715112,0.3701834577757554,-0.24813336366832817,-0.28048149910029163,-0.24242486918033468,0.020000413659020833,0.0,0.05855456691028221,0.08983755646632963,0.055917225748590316,10,0.33200273014953774,0.20291551591325815,0.1691772120472199,0.1099938048809706,0.7654972591032853,0.11412451173123046,0.7219714645773826,-0.24036174481375003,-0.2104345597081022,0.14144838627578957
Maharashtra,Aurangabad,2025-11,11311,29372,40683,1691.0,56737.0,58428.0,2354.0,689.0,16.0,3059.0,48349.0,0.06326914724192848,1.2084634635669818,0.8414444973008749,0.23394485925251815,0.01892490020476121,0.6318021055244163,0.33200273014953774,0.11448013402552276,-0.24813336366832817,-0.28048149910029163,-0.24242486918033468,0.020000413659020833,0.0,0.05855456691028221,11,-0.08670293077416291,0.10757579813209646,0.143215683028112,0.11412451173123046,0.7219714645773826,0.11412451173123046,0.7219714645773826,0.5233045150882129,0.43753279944938467,0.11974205632409417
Maharashtra,Beed,2025-06,10649,17133,27782,369.0,2267.0,2636.0,659.0,294.0,46.0,999.0,28262.0,0.03534781685655651,0.09327011534923219,0.9830160639728257,0.3767956974028731,0.019637676031420286,-0.09503927535206283,-0.016983936027174296,0.08035524732856841,0.0,-0.0213394182229672,0.0,-0.016071762293177805,0.0,0.0,6,0.016983936027174296,-0.06527587231111917,-0.05518981041340659,0.35008843795780675,0.6166936351236226,0.3801276494874855,0.5886748517836496,-0.015745524025192827,-0.015222490358829374,-0.05346802637318805
Maharashtra,Beed,2025-07,15502,22186,37688,476.0,2617.0,3093.0,1472.0,739.0,72.0,2283.0,37688.0,0.060576310762046275,0.08206856293780514,1.0,0.4113245595414986,0.025228493905489764,-0.011201552411427049,0.016983936027174296,0.034528862138625493,-0.016983936027174296,0.08035524732856841,0.0,-0.0213394182229672,0.0,-0.016071762293177805,7,0.0,-0.311585688935439,-0.3057675260898866,0.3801276494874855,0.5886748517836496,0.623556460673208,0.2394458066826942,0.02912288693534635,0.02821432570720001,-0.26387806829937716
Maharashtra,Beed,2025-09,29546,9302,38848,1388.0,7147.0,8535.0,1545.0,741.0,25.0,2311.0,38848.0,0.05948826194398682,0.21970242998352554,1.0,0.7605539538714992,-0.0010880488180594547,0.1376338670457204,0.0,0.34922939433000055,0.016983936027174296,0.034528862138625493,-0.016983936027174296,0.08035524732856841,0.0,-0.0213394182229672,9,-0.5344419275123559,-0.3810153183328747,-0.3250027457247886,0.623556460673208,0.2394458066826942,0.12594871017338435,0.6596248133857819,0.12144380313941537,0.10480627746563931,-0.25531355212542595
Maharashtra,Beed,2025-10,6156,11930,18086,926.0,29865.0,30791.0,904.0,215.0,7.0,1126.0,38848.0,0.028984761120263592,0.7926019357495881,0.46555807248764414,0.15846375617792421,-0.030503500823723228,0.5728995057660626,-0.5344419275123559,-0.602090197693575,0.0,0.34922939433000055,0.016983936027174296,0.034528862138625493,-0.016983936027174296,0.08035524732856841,10,0.16670098846787484,0.28467668280219743,0.2096882807471549,0.12594871017338435,0.6596248133857819,0.11829937202149647,0.5774357775333815,-0.5493654757001647,-0.43156697246753595,0.14588750736552705
Maharashtra,Beed,2025-11,10379,14183,24562,1733.0,61440.0,63173.0,1248.0,264.0,68.0,1580.0,38848.0,0.04067133443163097,1.6261583607907744,0.632259060955519,0.2671694810543657,0.011686573311367379,0.8335564250411862,0.16670098846787484,0.1087057248764415,-0.5344419275123559,-0.602090197693575,0.0,0.34922939433000055,0.016983936027174296,0.034528862138625493,11,0.1207526771004942,0.09696780639210922,0.13715081413705246,0.11829937202149647,0.5774357775333815,0.11829937202149647,0.5774357775333815,0.4051881692751236,0.2819036515484953,0.09542064218521545
Maharashtra,Bhandara,2025-06,2934,7798,10732,66.0,568.0,634.0,0.0,0.0,0.0,0.0,11265.0,0.0,0.05628051486906347,0.9526853084775855,0.26045272969374167,0.0,0.05628051486906347,0.005947625388371125,0.041810918774966704,-0.04607190412782958,-0.02299156679982245,-0.007190412782956068,0.01784287616511318,0.0,0.0,6,-0.07758544163337777,0.045440540574895105,0.05327325806615891,0.2581380513878982,0.7266112387928061,0.3059440610205064,0.6940547962540798,0.030470483799378667,0.03000578729290079,0.053273197189453045
Maharashtra,Bhandara,2025-07,3016,6842,9858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11265.0,0.0,0.0,0.8750998668442077,0.26773191300488236,0.0,-0.05628051486906347,-0.07758544163337777,0.007279183311140691,0.005947625388371125,0.041810918774966704,-0.04607190412782958,-0.02299156679982245,-0.007190412782956068,0.01784287616511318,7,0.12490013315579229,-0.2518500346612031,-0.25234853395494106,0.3059440610205064,0.6940547962540798,0.4800962011247067,0.3924851566477914,-0.08983577452285847,-0.08983567186523586,-0.22019462639030182
